date,entity,iso_code,indicator,value
2020-05-03,France,FRA,Daily ICU occupancy,3762.0
2020-05-03,France,FRA,Daily ICU occupancy per million,55.476
2020-05-03,France,FRA,Daily hospital occupancy,25739.0
2020-05-03,France,FRA,Daily hospital occupancy per million,379.558
2020-05-03,France,FRA,Weekly new ICU admissions,726.0
2020-05-03,France,FRA,Weekly new ICU admissions per million,10.706
2020-05-03,France,FRA,Weekly new hospital admissions,5869.0
2020-05-03,France,FRA,Weekly new hospital admissions per million,86.547
2020-05-04,France,FRA,Daily ICU occupancy,3639.0
2020-05-04,France,FRA,Daily ICU occupancy per million,53.662
2020-05-04,France,FRA,Daily hospital occupancy,25472.0
2020-05-04,France,FRA,Daily hospital occupancy per million,375.621
2020-05-04,France,FRA,Weekly new ICU admissions,685.0
2020-05-04,France,FRA,Weekly new ICU admissions per million,10.101
2020-05-04,France,FRA,Weekly new hospital admissions,5594.0
2020-05-04,France,FRA,Weekly new hospital admissions per million,82.492
2020-05-05,France,FRA,Daily ICU occupancy,3375.0
2020-05-05,France,FRA,Daily ICU occupancy per million,49.769
2020-05-05,France,FRA,Daily hospital occupancy,24701.0
2020-05-05,France,FRA,Daily hospital occupancy per million,364.252
2020-05-05,France,FRA,Weekly new ICU admissions,643.0
2020-05-05,France,FRA,Weekly new ICU admissions per million,9.482
2020-05-05,France,FRA,Weekly new hospital admissions,5260.0
2020-05-05,France,FRA,Weekly new hospital admissions per million,77.566
2020-05-06,France,FRA,Daily ICU occupancy,3095.0
2020-05-06,France,FRA,Daily ICU occupancy per million,45.64
2020-05-06,France,FRA,Daily hospital occupancy,23912.0
2020-05-06,France,FRA,Daily hospital occupancy per million,352.617
2020-05-06,France,FRA,Weekly new ICU admissions,602.0
2020-05-06,France,FRA,Weekly new ICU admissions per million,8.877
2020-05-06,France,FRA,Weekly new hospital admissions,5023.0
2020-05-06,France,FRA,Weekly new hospital admissions per million,74.071
2020-05-07,France,FRA,Daily ICU occupancy,2911.0
2020-05-07,France,FRA,Daily ICU occupancy per million,42.927
2020-05-07,France,FRA,Daily hospital occupancy,23139.0
2020-05-07,France,FRA,Daily hospital occupancy per million,341.218
2020-05-07,France,FRA,Weekly new ICU admissions,580.0
2020-05-07,France,FRA,Weekly new ICU admissions per million,8.553
2020-05-07,France,FRA,Weekly new hospital admissions,4703.0
2020-05-07,France,FRA,Weekly new hospital admissions per million,69.352
2020-05-08,France,FRA,Daily ICU occupancy,2820.0
2020-05-08,France,FRA,Daily ICU occupancy per million,41.585
2020-05-08,France,FRA,Daily hospital occupancy,22657.0
2020-05-08,France,FRA,Daily hospital occupancy per million,334.11
2020-05-08,France,FRA,Weekly new ICU admissions,596.0
2020-05-08,France,FRA,Weekly new ICU admissions per million,8.789
2020-05-08,France,FRA,Weekly new hospital admissions,4545.0
2020-05-08,France,FRA,Weekly new hospital admissions per million,67.023
2020-05-09,France,FRA,Daily ICU occupancy,2764.0
2020-05-09,France,FRA,Daily ICU occupancy per million,40.759
2020-05-09,France,FRA,Daily hospital occupancy,22547.0
2020-05-09,France,FRA,Daily hospital occupancy per million,332.488
2020-05-09,France,FRA,Weekly new ICU admissions,570.0
2020-05-09,France,FRA,Weekly new ICU admissions per million,8.405
2020-05-09,France,FRA,Weekly new hospital admissions,4357.0
2020-05-09,France,FRA,Weekly new hospital admissions per million,64.25
2020-05-10,France,FRA,Daily ICU occupancy,2728.0
2020-05-10,France,FRA,Daily ICU occupancy per million,40.228
2020-05-10,France,FRA,Daily hospital occupancy,22502.0
2020-05-10,France,FRA,Daily hospital occupancy per million,331.824
2020-05-10,France,FRA,Weekly new ICU admissions,528.0
2020-05-10,France,FRA,Weekly new ICU admissions per million,7.786
2020-05-10,France,FRA,Weekly new hospital admissions,4265.0
2020-05-10,France,FRA,Weekly new hospital admissions per million,62.894
2020-05-11,France,FRA,Daily ICU occupancy,2666.0
2020-05-11,France,FRA,Daily ICU occupancy per million,39.314
2020-05-11,France,FRA,Daily hospital occupancy,22219.0
2020-05-11,France,FRA,Daily hospital occupancy per million,327.651
2020-05-11,France,FRA,Weekly new ICU admissions,526.0
2020-05-11,France,FRA,Weekly new ICU admissions per million,7.757
2020-05-11,France,FRA,Weekly new hospital admissions,4099.0
2020-05-11,France,FRA,Weekly new hospital admissions per million,60.446
2020-05-12,France,FRA,Daily ICU occupancy,2496.0
2020-05-12,France,FRA,Daily ICU occupancy per million,36.807
2020-05-12,France,FRA,Daily hospital occupancy,21530.0
2020-05-12,France,FRA,Daily hospital occupancy per million,317.491
2020-05-12,France,FRA,Weekly new ICU admissions,507.0
2020-05-12,France,FRA,Weekly new ICU admissions per million,7.476
2020-05-12,France,FRA,Weekly new hospital admissions,3782.0
2020-05-12,France,FRA,Weekly new hospital admissions per million,55.771
2020-05-13,France,FRA,Daily ICU occupancy,2385.0
2020-05-13,France,FRA,Daily ICU occupancy per million,35.17
2020-05-13,France,FRA,Daily hospital occupancy,21009.0
2020-05-13,France,FRA,Daily hospital occupancy per million,309.808
2020-05-13,France,FRA,Weekly new ICU admissions,507.0
2020-05-13,France,FRA,Weekly new ICU admissions per million,7.476
2020-05-13,France,FRA,Weekly new hospital admissions,3492.0
2020-05-13,France,FRA,Weekly new hospital admissions per million,51.495
2020-05-14,France,FRA,Daily ICU occupancy,2256.0
2020-05-14,France,FRA,Daily ICU occupancy per million,33.268
2020-05-14,France,FRA,Daily hospital occupancy,20401.0
2020-05-14,France,FRA,Daily hospital occupancy per million,300.842
2020-05-14,France,FRA,Weekly new ICU admissions,460.0
2020-05-14,France,FRA,Weekly new ICU admissions per million,6.783
2020-05-14,France,FRA,Weekly new hospital admissions,3306.0
2020-05-14,France,FRA,Weekly new hospital admissions per million,48.752
2020-05-15,France,FRA,Daily ICU occupancy,2162.0
2020-05-15,France,FRA,Daily ICU occupancy per million,31.882
2020-05-15,France,FRA,Daily hospital occupancy,19801.0
2020-05-15,France,FRA,Daily hospital occupancy per million,291.994
2020-05-15,France,FRA,Weekly new ICU admissions,435.0
2020-05-15,France,FRA,Weekly new ICU admissions per million,6.415
2020-05-15,France,FRA,Weekly new hospital admissions,3234.0
2020-05-15,France,FRA,Weekly new hospital admissions per million,47.69
2020-05-16,France,FRA,Daily ICU occupancy,2091.0
2020-05-16,France,FRA,Daily ICU occupancy per million,30.835
2020-05-16,France,FRA,Daily hospital occupancy,19372.0
2020-05-16,France,FRA,Daily hospital occupancy per million,285.668
2020-05-16,France,FRA,Weekly new ICU admissions,443.0
2020-05-16,France,FRA,Weekly new ICU admissions per million,6.533
2020-05-16,France,FRA,Weekly new hospital admissions,3319.0
2020-05-16,France,FRA,Weekly new hospital admissions per million,48.943
2020-05-17,France,FRA,Daily ICU occupancy,2047.0
2020-05-17,France,FRA,Daily ICU occupancy per million,30.186
2020-05-17,France,FRA,Daily hospital occupancy,19302.0
2020-05-17,France,FRA,Daily hospital occupancy per million,284.636
2020-05-17,France,FRA,Weekly new ICU admissions,429.0
2020-05-17,France,FRA,Weekly new ICU admissions per million,6.326
2020-05-17,France,FRA,Weekly new hospital admissions,3218.0
2020-05-17,France,FRA,Weekly new hospital admissions per million,47.454
2020-05-18,France,FRA,Daily ICU occupancy,1958.0
2020-05-18,France,FRA,Daily ICU occupancy per million,28.874
2020-05-18,France,FRA,Daily hospital occupancy,18956.0
2020-05-18,France,FRA,Daily hospital occupancy per million,279.533
2020-05-18,France,FRA,Weekly new ICU admissions,385.0
2020-05-18,France,FRA,Weekly new ICU admissions per million,5.677
2020-05-18,France,FRA,Weekly new hospital admissions,3070.0
2020-05-18,France,FRA,Weekly new hospital admissions per million,45.272
2020-05-19,France,FRA,Daily ICU occupancy,1854.0
2020-05-19,France,FRA,Daily ICU occupancy per million,27.34
2020-05-19,France,FRA,Daily hospital occupancy,18409.0
2020-05-19,France,FRA,Daily hospital occupancy per million,271.467
2020-05-19,France,FRA,Weekly new ICU admissions,362.0
2020-05-19,France,FRA,Weekly new ICU admissions per million,5.338
2020-05-19,France,FRA,Weekly new hospital admissions,2906.0
2020-05-19,France,FRA,Weekly new hospital admissions per million,42.853
2020-05-20,France,FRA,Daily ICU occupancy,1754.0
2020-05-20,France,FRA,Daily ICU occupancy per million,25.865
2020-05-20,France,FRA,Daily hospital occupancy,17882.0
2020-05-20,France,FRA,Daily hospital occupancy per million,263.696
2020-05-20,France,FRA,Weekly new ICU admissions,336.0
2020-05-20,France,FRA,Weekly new ICU admissions per million,4.955
2020-05-20,France,FRA,Weekly new hospital admissions,2795.0
2020-05-20,France,FRA,Weekly new hospital admissions per million,41.216
2020-05-21,France,FRA,Daily ICU occupancy,1708.0
2020-05-21,France,FRA,Daily ICU occupancy per million,25.187
2020-05-21,France,FRA,Daily hospital occupancy,17527.0
2020-05-21,France,FRA,Daily hospital occupancy per million,258.461
2020-05-21,France,FRA,Weekly new ICU admissions,312.0
2020-05-21,France,FRA,Weekly new ICU admissions per million,4.601
2020-05-21,France,FRA,Weekly new hospital admissions,2524.0
2020-05-21,France,FRA,Weekly new hospital admissions per million,37.22
2020-05-22,France,FRA,Daily ICU occupancy,1664.0
2020-05-22,France,FRA,Daily ICU occupancy per million,24.538
2020-05-22,France,FRA,Daily hospital occupancy,17327.0
2020-05-22,France,FRA,Daily hospital occupancy per million,255.511
2020-05-22,France,FRA,Weekly new ICU admissions,284.0
2020-05-22,France,FRA,Weekly new ICU admissions per million,4.188
2020-05-22,France,FRA,Weekly new hospital admissions,2349.0
2020-05-22,France,FRA,Weekly new hospital admissions per million,34.639
2020-05-23,France,FRA,Daily ICU occupancy,1628.0
2020-05-23,France,FRA,Daily ICU occupancy per million,24.007
2020-05-23,France,FRA,Daily hospital occupancy,17122.0
2020-05-23,France,FRA,Daily hospital occupancy per million,252.488
2020-05-23,France,FRA,Weekly new ICU admissions,268.0
2020-05-23,France,FRA,Weekly new ICU admissions per million,3.952
2020-05-23,France,FRA,Weekly new hospital admissions,2232.0
2020-05-23,France,FRA,Weekly new hospital admissions per million,32.914
2020-05-24,France,FRA,Daily ICU occupancy,1618.0
2020-05-24,France,FRA,Daily ICU occupancy per million,23.86
2020-05-24,France,FRA,Daily hospital occupancy,17129.0
2020-05-24,France,FRA,Daily hospital occupancy per million,252.592
2020-05-24,France,FRA,Weekly new ICU admissions,268.0
2020-05-24,France,FRA,Weekly new ICU admissions per million,3.952
2020-05-24,France,FRA,Weekly new hospital admissions,2201.0
2020-05-24,France,FRA,Weekly new hospital admissions per million,32.457
2020-05-25,France,FRA,Daily ICU occupancy,1572.0
2020-05-25,France,FRA,Daily ICU occupancy per million,23.181
2020-05-25,France,FRA,Daily hospital occupancy,16742.0
2020-05-25,France,FRA,Daily hospital occupancy per million,246.885
2020-05-25,France,FRA,Weekly new ICU admissions,275.0
2020-05-25,France,FRA,Weekly new ICU admissions per million,4.055
2020-05-25,France,FRA,Weekly new hospital admissions,2168.0
2020-05-25,France,FRA,Weekly new hospital admissions per million,31.97
2020-05-26,France,FRA,Daily ICU occupancy,1519.0
2020-05-26,France,FRA,Daily ICU occupancy per million,22.4
2020-05-26,France,FRA,Daily hospital occupancy,16209.0
2020-05-26,France,FRA,Daily hospital occupancy per million,239.025
2020-05-26,France,FRA,Weekly new ICU admissions,243.0
2020-05-26,France,FRA,Weekly new ICU admissions per million,3.583
2020-05-26,France,FRA,Weekly new hospital admissions,1980.0
2020-05-26,France,FRA,Weekly new hospital admissions per million,29.198
2020-05-27,France,FRA,Daily ICU occupancy,1467.0
2020-05-27,France,FRA,Daily ICU occupancy per million,21.633
2020-05-27,France,FRA,Daily hospital occupancy,15627.0
2020-05-27,France,FRA,Daily hospital occupancy per million,230.443
2020-05-27,France,FRA,Weekly new ICU admissions,232.0
2020-05-27,France,FRA,Weekly new ICU admissions per million,3.421
2020-05-27,France,FRA,Weekly new hospital admissions,1819.0
2020-05-27,France,FRA,Weekly new hospital admissions per million,26.824
2020-05-28,France,FRA,Daily ICU occupancy,1395.0
2020-05-28,France,FRA,Daily ICU occupancy per million,20.571
2020-05-28,France,FRA,Daily hospital occupancy,15155.0
2020-05-28,France,FRA,Daily hospital occupancy per million,223.482
2020-05-28,France,FRA,Weekly new ICU admissions,240.0
2020-05-28,France,FRA,Weekly new ICU admissions per million,3.539
2020-05-28,France,FRA,Weekly new hospital admissions,1801.0
2020-05-28,France,FRA,Weekly new hospital admissions per million,26.558
2020-05-29,France,FRA,Daily ICU occupancy,1328.0
2020-05-29,France,FRA,Daily ICU occupancy per million,19.583
2020-05-29,France,FRA,Daily hospital occupancy,14643.0
2020-05-29,France,FRA,Daily hospital occupancy per million,215.932
2020-05-29,France,FRA,Weekly new ICU admissions,233.0
2020-05-29,France,FRA,Weekly new ICU admissions per million,3.436
2020-05-29,France,FRA,Weekly new hospital admissions,1793.0
2020-05-29,France,FRA,Weekly new hospital admissions per million,26.44
2020-05-30,France,FRA,Daily ICU occupancy,1293.0
2020-05-30,France,FRA,Daily ICU occupancy per million,19.067
2020-05-30,France,FRA,Daily hospital occupancy,14329.0
2020-05-30,France,FRA,Daily hospital occupancy per million,211.302
2020-05-30,France,FRA,Weekly new ICU admissions,232.0
2020-05-30,France,FRA,Weekly new ICU admissions per million,3.421
2020-05-30,France,FRA,Weekly new hospital admissions,1787.0
2020-05-30,France,FRA,Weekly new hospital admissions per million,26.352
2020-05-31,France,FRA,Daily ICU occupancy,1287.0
2020-05-31,France,FRA,Daily ICU occupancy per million,18.979
2020-05-31,France,FRA,Daily hospital occupancy,14271.0
2020-05-31,France,FRA,Daily hospital occupancy per million,210.446
2020-05-31,France,FRA,Weekly new ICU admissions,226.0
2020-05-31,France,FRA,Weekly new ICU admissions per million,3.333
2020-05-31,France,FRA,Weekly new hospital admissions,1738.0
2020-05-31,France,FRA,Weekly new hospital admissions per million,25.629
2020-06-01,France,FRA,Daily ICU occupancy,1270.0
2020-06-01,France,FRA,Daily ICU occupancy per million,18.728
2020-06-01,France,FRA,Daily hospital occupancy,14237.0
2020-06-01,France,FRA,Daily hospital occupancy per million,209.945
2020-06-01,France,FRA,Weekly new ICU admissions,190.0
2020-06-01,France,FRA,Weekly new ICU admissions per million,2.802
2020-06-01,France,FRA,Weekly new hospital admissions,1485.0
2020-06-01,France,FRA,Weekly new hospital admissions per million,21.898
2020-06-02,France,FRA,Daily ICU occupancy,1221.0
2020-06-02,France,FRA,Daily ICU occupancy per million,18.005
2020-06-02,France,FRA,Daily hospital occupancy,13978.0
2020-06-02,France,FRA,Daily hospital occupancy per million,206.126
2020-06-02,France,FRA,Weekly new ICU admissions,186.0
2020-06-02,France,FRA,Weekly new ICU admissions per million,2.743
2020-06-02,France,FRA,Weekly new hospital admissions,1396.0
2020-06-02,France,FRA,Weekly new hospital admissions per million,20.586
2020-06-03,France,FRA,Daily ICU occupancy,1179.0
2020-06-03,France,FRA,Daily ICU occupancy per million,17.386
2020-06-03,France,FRA,Daily hospital occupancy,13465.0
2020-06-03,France,FRA,Daily hospital occupancy per million,198.561
2020-06-03,France,FRA,Weekly new ICU admissions,180.0
2020-06-03,France,FRA,Weekly new ICU admissions per million,2.654
2020-06-03,France,FRA,Weekly new hospital admissions,1375.0
2020-06-03,France,FRA,Weekly new hospital admissions per million,20.276
2020-06-04,France,FRA,Daily ICU occupancy,1133.0
2020-06-04,France,FRA,Daily ICU occupancy per million,16.708
2020-06-04,France,FRA,Daily hospital occupancy,13054.0
2020-06-04,France,FRA,Daily hospital occupancy per million,192.5
2020-06-04,France,FRA,Weekly new ICU admissions,167.0
2020-06-04,France,FRA,Weekly new ICU admissions per million,2.463
2020-06-04,France,FRA,Weekly new hospital admissions,1317.0
2020-06-04,France,FRA,Weekly new hospital admissions per million,19.421
2020-06-05,France,FRA,Daily ICU occupancy,1065.0
2020-06-05,France,FRA,Daily ICU occupancy per million,15.705
2020-06-05,France,FRA,Daily hospital occupancy,12650.0
2020-06-05,France,FRA,Daily hospital occupancy per million,186.542
2020-06-05,France,FRA,Weekly new ICU admissions,157.0
2020-06-05,France,FRA,Weekly new ICU admissions per million,2.315
2020-06-05,France,FRA,Weekly new hospital admissions,1275.0
2020-06-05,France,FRA,Weekly new hospital admissions per million,18.802
2020-06-06,France,FRA,Daily ICU occupancy,1030.0
2020-06-06,France,FRA,Daily ICU occupancy per million,15.189
2020-06-06,France,FRA,Daily hospital occupancy,12433.0
2020-06-06,France,FRA,Daily hospital occupancy per million,183.342
2020-06-06,France,FRA,Weekly new ICU admissions,143.0
2020-06-06,France,FRA,Weekly new ICU admissions per million,2.109
2020-06-06,France,FRA,Weekly new hospital admissions,1191.0
2020-06-06,France,FRA,Weekly new hospital admissions per million,17.563
2020-06-07,France,FRA,Daily ICU occupancy,1024.0
2020-06-07,France,FRA,Daily ICU occupancy per million,15.1
2020-06-07,France,FRA,Daily hospital occupancy,12415.0
2020-06-07,France,FRA,Daily hospital occupancy per million,183.077
2020-06-07,France,FRA,Weekly new ICU admissions,129.0
2020-06-07,France,FRA,Weekly new ICU admissions per million,1.902
2020-06-07,France,FRA,Weekly new hospital admissions,1156.0
